0.0	2.08032	0.0
1.0	2.6624	0.0
2.0	0.4992	6.70656
3.0	0.5408	6.9804
4.0	0.50752	6.98376
5.0	0.51584	6.972
6.0	1.872	0.22344
7.0	2.64576	0.0
