1	0.0	0.0
1.5	0.0	0.0
2	0.0	0.0
2.5	0.0	0.0
3	0.0	0.0
3.5	0.0	0.0
4	0.0	0.0
4.5	0.0	0.0
5	0.0	0.0
5.5	0.0	0.0
6	0.611246943765	0.208986415883
6.5	0.318133616119	1.15511551155
7	0.213447171825	1.01214574899
7.5	1.25173852573	2.23214285714
8	2.0	1.76991150442
8.5	2.56880733945	4.23728813559
9	3.63636363636	8.43373493976
9.5	6.25	5.0
10	50.0	50.0
